# dx	dy
6.471215188503265381e-02 -2.071300745010375977e-01
6.483296304941177368e-02 -2.072337716817855835e-01
6.495366245508193970e-02 -2.073376774787902832e-01
6.507425755262374878e-02 -2.074417620897293091e-01
6.519474834203720093e-02 -2.075460553169250488e-01
6.531512737274169922e-02 -2.076505422592163086e-01
6.543540209531784058e-02 -2.077552080154418945e-01
6.555556505918502808e-02 -2.078600972890853882e-01
6.567561626434326172e-02 -2.079651653766632080e-01
6.579555571079254150e-02 -2.080704420804977417e-01
6.591539084911346436e-02 -2.081758975982666016e-01
6.603510677814483643e-02 -2.082815766334533691e-01
6.615471839904785156e-02 -2.083874344825744629e-01
6.627421826124191284e-02 -2.084935009479522705e-01
6.639359891414642334e-02 -2.085997611284255981e-01
6.651287525892257690e-02 -2.087062299251556396e-01
6.663203984498977661e-02 -2.088128924369812012e-01
6.675108522176742554e-02 -2.089197635650634766e-01
6.687001883983612061e-02 -2.090268284082412720e-01
6.698884069919586182e-02 -2.091341018676757812e-01
6.710754334926605225e-02 -2.092415690422058105e-01
6.722613424062728882e-02 -2.093492448329925537e-01
6.734461337327957153e-02 -2.094571292400360107e-01
6.746297329664230347e-02 -2.095652073621749878e-01
6.758122146129608154e-02 -2.096734941005706787e-01
6.769935041666030884e-02 -2.097819894552230835e-01
6.781736016273498535e-02 -2.098906785249710083e-01
6.793525815010070801e-02 -2.099995762109756470e-01
6.805303692817687988e-02 -2.101086825132369995e-01
6.817069649696350098e-02 -2.102179974317550659e-01
6.828823685646057129e-02 -2.103275060653686523e-01
6.840565800666809082e-02 -2.104372382164001465e-01
6.852295994758605957e-02 -2.105471640825271606e-01
6.864015012979507446e-02 -2.106573134660720825e-01
6.875721365213394165e-02 -2.107676565647125244e-01
6.887415796518325806e-02 -2.108782082796096802e-01
6.899098306894302368e-02 -2.109889835119247437e-01
6.910768151283264160e-02 -2.110999524593353271e-01
6.922426819801330566e-02 -2.112111449241638184e-01
6.934072822332382202e-02 -2.113225311040878296e-01
6.945706903934478760e-02 -2.114341408014297485e-01
6.957328319549560547e-02 -2.115459591150283813e-01
6.968937814235687256e-02 -2.116579860448837280e-01
6.980534642934799194e-02 -2.117702215909957886e-01
6.992118805646896362e-02 -2.118826806545257568e-01
7.003691047430038452e-02 -2.119953483343124390e-01
7.015251368284225464e-02 -2.121082246303558350e-01
7.026798278093338013e-02 -2.122213244438171387e-01
7.038333266973495483e-02 -2.123346179723739624e-01
7.049855589866638184e-02 -2.124481499195098877e-01
7.061364501714706421e-02 -2.125618755817413330e-01
7.072861492633819580e-02 -2.126758396625518799e-01
7.084345817565917969e-02 -2.127899974584579468e-01
7.095817476511001587e-02 -2.129043936729431152e-01
7.107276469469070435e-02 -2.130189836025238037e-01
7.118722796440124512e-02 -2.131338119506835938e-01
7.130155712366104126e-02 -2.132488340139389038e-01
7.141575962305068970e-02 -2.133640944957733154e-01
7.152983546257019043e-02 -2.134795635938644409e-01
7.164377719163894653e-02 -2.135952562093734741e-01
7.175759226083755493e-02 -2.137111723423004150e-01
7.187128067016601562e-02 -2.138272970914840698e-01
7.198483496904373169e-02 -2.139436453580856323e-01
7.209825515747070312e-02 -2.140602171421051025e-01
7.221154868602752686e-02 -2.141770124435424805e-01
7.232470810413360596e-02 -2.142940163612365723e-01
7.243773341178894043e-02 -2.144112586975097656e-01
7.255063205957412720e-02 -2.145287096500396729e-01
7.266338914632797241e-02 -2.146463841199874878e-01
7.277601957321166992e-02 -2.147642970085144043e-01
7.288851588964462280e-02 -2.148824185132980347e-01
7.300087809562683105e-02 -2.150007635354995728e-01
7.311309874057769775e-02 -2.151193320751190186e-01
7.322519272565841675e-02 -2.152381390333175659e-01
7.333714514970779419e-02 -2.153571546077728271e-01
7.344897091388702393e-02 -2.154764086008071899e-01
7.356065511703491211e-02 -2.155958861112594604e-01
7.367219775915145874e-02 -2.157155871391296387e-01
7.378361374139785767e-02 -2.158355116844177246e-01
7.389488071203231812e-02 -2.159556746482849121e-01
7.400602102279663086e-02 -2.160760611295700073e-01
7.411701977252960205e-02 -2.161966711282730103e-01
7.422787696123123169e-02 -2.163175046443939209e-01
7.433860003948211670e-02 -2.164385765790939331e-01
7.444918155670166016e-02 -2.165598720312118530e-01
7.455962151288986206e-02 -2.166814059019088745e-01
7.466991990804672241e-02 -2.168031632900238037e-01
7.478008419275283813e-02 -2.169251441955566406e-01
7.489010691642761230e-02 -2.170473784208297729e-01
7.499998062849044800e-02 -2.171698212623596191e-01
7.510972023010253906e-02 -2.172925025224685669e-01
7.521931827068328857e-02 -2.174154222011566162e-01
7.532876729965209961e-02 -2.175385802984237671e-01
7.543808221817016602e-02 -2.176619619131088257e-01
7.554724812507629395e-02 -2.177855670452117920e-01
7.565627247095108032e-02 -2.179094254970550537e-01
7.576515525579452515e-02 -2.180335074663162231e-01
7.587388902902603149e-02 -2.181578278541564941e-01
7.598248124122619629e-02 -2.182823866605758667e-01
7.609092444181442261e-02 -2.184071689844131470e-01
7.619922608137130737e-02 -2.185322046279907227e-01
7.630738615989685059e-02 -2.186574637889862061e-01
7.641538977622985840e-02 -2.187829613685607910e-01
7.652325183153152466e-02 -2.189087122678756714e-01
7.663097232580184937e-02 -2.190346866846084595e-01
7.673853635787963867e-02 -2.191608995199203491e-01
7.684595882892608643e-02 -2.192873507738113403e-01
7.695323228836059570e-02 -2.194140404462814331e-01
7.706035673618316650e-02 -2.195409685373306274e-01
7.716733217239379883e-02 -2.196681499481201172e-01
7.727415114641189575e-02 -2.197955548763275146e-01
7.738082855939865112e-02 -2.199232131242752075e-01
7.748735696077346802e-02 -2.200511097908020020e-01
7.759372889995574951e-02 -2.201792448759078979e-01
7.769995182752609253e-02 -2.203076183795928955e-01
7.780602574348449707e-02 -2.204362452030181885e-01
7.791195064783096313e-02 -2.205651104450225830e-01
7.801771908998489380e-02 -2.206942141056060791e-01
7.812333106994628906e-02 -2.208235710859298706e-01
7.822879403829574585e-02 -2.209531664848327637e-01
7.833410799503326416e-02 -2.210830152034759521e-01
7.843926548957824707e-02 -2.212130874395370483e-01
7.854426652193069458e-02 -2.213434278964996338e-01
7.864911854267120361e-02 -2.214740067720413208e-01
7.875381410121917725e-02 -2.216048240661621094e-01
7.885834574699401855e-02 -2.217358946800231934e-01
7.896273583173751831e-02 -2.218672186136245728e-01
7.906696200370788574e-02 -2.219987809658050537e-01
7.917103171348571777e-02 -2.221305966377258301e-01
7.927494496107101440e-02 -2.222626656293869019e-01
7.937870174646377563e-02 -2.223949730396270752e-01
7.948230206966400146e-02 -2.225275337696075439e-01
7.958574593067169189e-02 -2.226603478193283081e-01
7.968902587890625000e-02 -2.227934002876281738e-01
7.979214936494827271e-02 -2.229267209768295288e-01
7.989511638879776001e-02 -2.230602800846099854e-01
7.999791949987411499e-02 -2.231940925121307373e-01
8.010056614875793457e-02 -2.233281582593917847e-01
8.020305633544921875e-02 -2.234624773263931274e-01
8.030538260936737061e-02 -2.235970497131347656e-01
8.040754497051239014e-02 -2.237318754196166992e-01
8.050955086946487427e-02 -2.238669544458389282e-01
8.061139285564422607e-02 -2.240022867918014526e-01
8.071307092905044556e-02 -2.241378724575042725e-01
8.081458508968353271e-02 -2.242737114429473877e-01
8.091594278812408447e-02 -2.244098037481307983e-01
8.101712912321090698e-02 -2.245461642742156982e-01
8.111815899610519409e-02 -2.246827781200408936e-01
8.121901750564575195e-02 -2.248196303844451904e-01
8.131971955299377441e-02 -2.249567657709121704e-01
8.142025023698806763e-02 -2.250941395759582520e-01
8.152061700820922852e-02 -2.252317816019058228e-01
8.162081986665725708e-02 -2.253696769475936890e-01
8.172085881233215332e-02 -2.255078256130218506e-01
8.182072639465332031e-02 -2.256462424993515015e-01
8.192043006420135498e-02 -2.257849127054214478e-01
8.201996237039566040e-02 -2.259238511323928833e-01
8.211933076381683350e-02 -2.260630428791046143e-01
8.221853524446487427e-02 -2.262025028467178345e-01
8.231756836175918579e-02 -2.263422161340713501e-01
8.241643011569976807e-02 -2.264821976423263550e-01
8.251512050628662109e-02 -2.266224324703216553e-01
8.261364698410034180e-02 -2.267629355192184448e-01
8.271200209856033325e-02 -2.269037067890167236e-01
8.281018584966659546e-02 -2.270447313785552979e-01
8.290819823741912842e-02 -2.271860241889953613e-01
8.300603926181793213e-02 -2.273275852203369141e-01
8.310370892286300659e-02 -2.274694144725799561e-01
8.320120722055435181e-02 -2.276114970445632935e-01
8.329853415489196777e-02 -2.277538478374481201e-01
8.339568972587585449e-02 -2.278964668512344360e-01
8.349266648292541504e-02 -2.280393540859222412e-01
8.358947932720184326e-02 -2.281825095415115356e-01
8.368611335754394531e-02 -2.283259183168411255e-01
8.378256857395172119e-02 -2.284696102142333984e-01
8.387885242700576782e-02 -2.286135703325271606e-01
8.397496491670608521e-02 -2.287577837705612183e-01
8.407089859247207642e-02 -2.289022803306579590e-01
8.416665345430374146e-02 -2.290470451116561890e-01
8.426223695278167725e-02 -2.291920781135559082e-01
8.435764163732528687e-02 -2.293373793363571167e-01
8.445287495851516724e-02 -2.294829487800598145e-01
8.454792201519012451e-02 -2.296287864446640015e-01
8.464279770851135254e-02 -2.297749072313308716e-01
8.473749458789825439e-02 -2.299212962388992310e-01
8.483201265335083008e-02 -2.300679534673690796e-01
8.492634445428848267e-02 -2.302148789167404175e-01
8.502050489187240601e-02 -2.303620874881744385e-01
8.511448651552200317e-02 -2.305095642805099487e-01
8.520828187465667725e-02 -2.306573241949081421e-01
8.530190587043762207e-02 -2.308053523302078247e-01
8.539534360170364380e-02 -2.309536486864089966e-01
8.548859506845474243e-02 -2.311022281646728516e-01
8.558167517185211182e-02 -2.312510758638381958e-01
8.567456901073455811e-02 -2.314002066850662231e-01
8.576727658510208130e-02 -2.315496206283569336e-01
8.585980534553527832e-02 -2.316993027925491333e-01
8.595214784145355225e-02 -2.318492531776428223e-01
8.604431152343750000e-02 -2.319995015859603882e-01
8.613628894090652466e-02 -2.321500182151794434e-01
8.622808009386062622e-02 -2.323008179664611816e-01
8.631968498229980469e-02 -2.324518859386444092e-01
8.641111105680465698e-02 -2.326032370328903198e-01
8.650234341621398926e-02 -2.327548712491989136e-01
8.659339696168899536e-02 -2.329067885875701904e-01
8.668426424264907837e-02 -2.330589890480041504e-01
8.677494525909423828e-02 -2.332114577293395996e-01
8.686543256044387817e-02 -2.333642244338989258e-01
8.695573359727859497e-02 -2.335172593593597412e-01
8.704585582017898560e-02 -2.336705774068832397e-01
8.713578432798385620e-02 -2.338241934776306152e-01
8.722551912069320679e-02 -2.339780777692794800e-01
8.731506764888763428e-02 -2.341322451829910278e-01
8.740442991256713867e-02 -2.342867106199264526e-01
8.749360591173171997e-02 -2.344414442777633667e-01
8.758258074522018433e-02 -2.345964759588241577e-01
8.767137676477432251e-02 -2.347517907619476318e-01
8.775997161865234375e-02 -2.349073886871337891e-01
8.784838020801544189e-02 -2.350632697343826294e-01
8.793659508228302002e-02 -2.352194488048553467e-01
8.802462369203567505e-02 -2.353758960962295532e-01
8.811245113611221313e-02 -2.355326414108276367e-01
8.820009231567382812e-02 -2.356896847486495972e-01
8.828753978013992310e-02 -2.358470112085342407e-01
8.837478607892990112e-02 -2.360046207904815674e-01
8.846184611320495605e-02 -2.361625134944915771e-01
8.854871243238449097e-02 -2.363207042217254639e-01
8.863537758588790894e-02 -2.364791929721832275e-01
8.872184902429580688e-02 -2.366379648447036743e-01
8.880812674760818481e-02 -2.367970198392868042e-01
8.889421075582504272e-02 -2.369563728570938110e-01
8.898009359836578369e-02 -2.371160238981246948e-01
8.906578272581100464e-02 -2.372759580612182617e-01
8.915127068758010864e-02 -2.374361902475357056e-01
8.923656493425369263e-02 -2.375967204570770264e-01
8.932166546583175659e-02 -2.377575337886810303e-01
8.940655738115310669e-02 -2.379186451435089111e-01
8.949125558137893677e-02 -2.380800545215606689e-01
8.957576006650924683e-02 -2.382417619228363037e-01
8.966005593538284302e-02 -2.384037524461746216e-01
8.974415808916091919e-02 -2.385660409927368164e-01
8.982805907726287842e-02 -2.387286275625228882e-01
8.991175889968872070e-02 -2.388915121555328369e-01
8.999525010585784912e-02 -2.390546947717666626e-01
9.007854759693145752e-02 -2.392181754112243652e-01
9.016164392232894897e-02 -2.393819540739059448e-01
9.024453908205032349e-02 -2.395460307598114014e-01
9.032722562551498413e-02 -2.397104054689407349e-01
9.040971100330352783e-02 -2.398750782012939453e-01
9.049199521541595459e-02 -2.400400489568710327e-01
9.057407826185226440e-02 -2.402053177356719971e-01
9.065595269203186035e-02 -2.403708994388580322e-01
9.073761850595474243e-02 -2.405367642641067505e-01
9.081908315420150757e-02 -2.407029420137405396e-01
9.090034663677215576e-02 -2.408694177865982056e-01
9.098140150308609009e-02 -2.410362064838409424e-01
9.106224775314331055e-02 -2.412032783031463623e-01
9.114289283752441406e-02 -2.413706630468368530e-01
9.122332930564880371e-02 -2.415383458137512207e-01
9.130355715751647949e-02 -2.417063415050506592e-01
9.138357639312744141e-02 -2.418746352195739746e-01
9.146338701248168945e-02 -2.420432418584823608e-01
9.154298901557922363e-02 -2.422121465206146240e-01
9.162238240242004395e-02 -2.423813492059707642e-01
9.170156717300415039e-02 -2.425508648157119751e-01
9.178054332733154297e-02 -2.427206933498382568e-01
9.185931086540222168e-02 -2.428908199071884155e-01
9.193786978721618652e-02 -2.430612593889236450e-01
9.201621264219284058e-02 -2.432320117950439453e-01
9.209434688091278076e-02 -2.434030622243881226e-01
9.217226505279541016e-02 -2.435744255781173706e-01
9.224997460842132568e-02 -2.437460869550704956e-01
9.232747554779052734e-02 -2.439180612564086914e-01
9.240476042032241821e-02 -2.440903633832931519e-01
9.248182922601699829e-02 -2.442629635334014893e-01
9.255868941545486450e-02 -2.444358617067337036e-01
9.263533353805541992e-02 -2.446090877056121826e-01
9.271176159381866455e-02 -2.447826117277145386e-01
9.278797358274459839e-02 -2.449564635753631592e-01
9.286397695541381836e-02 -2.451306134462356567e-01
9.293976426124572754e-02 -2.453050911426544189e-01
9.301532804965972900e-02 -2.454798668622970581e-01
9.309068322181701660e-02 -2.456549704074859619e-01
9.316581487655639648e-02 -2.458303719758987427e-01
9.324073791503906250e-02 -2.460061013698577881e-01
9.331543743610382080e-02 -2.461821436882019043e-01
9.338992089033126831e-02 -2.463584840297698975e-01
9.346418827772140503e-02 -2.465351670980453491e-01
9.353823214769363403e-02 -2.467121481895446777e-01
9.361205995082855225e-02 -2.468894422054290771e-01
9.368567168712615967e-02 -2.470670640468597412e-01
9.375905990600585938e-02 -2.472449988126754761e-01
9.383222460746765137e-02 -2.474232614040374756e-01
9.390517324209213257e-02 -2.476018369197845459e-01
9.397789835929870605e-02 -2.477807253599166870e-01
9.405040740966796875e-02 -2.479599267244338989e-01
9.412269294261932373e-02 -2.481394559144973755e-01
9.419475495815277100e-02 -2.483193129301071167e-01
9.426659345626831055e-02 -2.484994828701019287e-01
9.433820843696594238e-02 -2.486799806356430054e-01
9.440959990024566650e-02 -2.488607913255691528e-01
9.448077529668807983e-02 -2.490419149398803711e-01
9.455171972513198853e-02 -2.492233812808990479e-01
9.462244063615798950e-02 -2.494051605463027954e-01
9.469293802976608276e-02 -2.495872527360916138e-01
9.476320445537567139e-02 -2.497696727514266968e-01
9.483325481414794922e-02 -2.499524205923080444e-01
9.490307420492172241e-02 -2.501355111598968506e-01
